emp_id,full_name,gender,dob,join_date,department,job_title,manager_id,location,status,employment_type,salary,email,phone,last_working_day
813,Mrs. Kayla Sweeney,Unknown,1964-05-11,2020-05-31,Finance,Unknown,39,Chennai,Abscond,Unknown,69427.0,danielle11@stevens-moore.com,971-179-5230,2022-01-11
814,Dr. Donna Robinson,Female,1993-08-28,1998-07-29,Sales,Sales Executive,25,Bangalore,Terminated,Unknown,135970.0,whitakerdiamond@vasquez.biz,250-002-3442,2003-01-31
815,Stephanie Gonzalez,Male,1972-01-20,1991-04-24,Operations,Operations Lead,44,Chennai,Resigned,Full-time,97067.7,nicoleburch@lambert.com,050-102-7110,1998-01-06
816,Heather Brown,Male,1972-02-03,2013-04-24,Engineering,Software Engineer,14,Hyderabad,Active,Contract,97408.24,kmarshall@young.com,097-840-0356,
817,Danny Duffy,Unknown,1997-08-25,2023-05-04,Sales,Unknown,2,Hyderabad,Abscond,Full-time,112521.12,dixonmaureen@garrett.com,702-898-1752,2024-01-22
818,Jason Anderson,Unknown,1966-07-13,1998-05-26,Human Resource,Sales Executive,24,Unknown,Active,Full-time,92810.2,elliscrystal@french.net,656-448-5136,
819,Stephanie Walker,Unknown,1998-06-30,2019-07-29,Human Resource,Hr Manager,10,Unknown,Resigned,Intern,82629.0,henry48@gmail.com,625-163-9706,2024-01-08
820,Denise Neal,Unknown,2002-05-14,2008-08-25,Operations,Operations Lead,23,Hyderabad,Resigned,Full-time,130693.0,xcampbell@yahoo.com,767-614-8807,2016-01-07
821,Joel Harding,Female,1990-01-29,2021-07-16,Human Resource,Sales Executive,38,Unknown,Abscond,Intern,92810.2,monica38@hotmail.com,435-604-4234,2023-01-11
822,Edward Yates,Female,1979-06-14,1981-09-06,Sales,Finance Analyst,30,Chennai,Abscond,Unknown,55513.0,mcdowellamanda@yahoo.com,020-722-1101,2009-01-06
823,Jonathan Schmidt,Female,1979-11-03,2013-05-31,Engineering,Sales Executive,42,Chennai,Active,Intern,89530.07,brandiespinoza@yahoo.com,193-824-0086,
824,Terry Castillo,Unknown,1968-08-22,1975-12-21,Operations,Sales Executive,26,Unknown,Abscond,Intern,130886.0,wilsoncarrie@gmail.com,615-903-4021,2000-01-23
825,Theresa Smith,Male,1966-06-27,2005-12-07,Finance,Operations Lead,39,Hyderabad,Terminated,Unknown,77818.6,kristin46@yahoo.com,290-969-0997,2022-01-11
826,Debbie Miller,Male,2002-02-15,2023-05-19,Sales,Operations Lead,31,Unknown,Abscond,Unknown,81690.26,beckermark@holt.com,541-608-9924,2024-01-22
827,Amanda Schwartz,Female,1988-11-24,2016-12-03,Sales,Operations Lead,8,Hyderabad,Resigned,Unknown,30745.0,toddjones@buchanan.com,050-471-5145,2021-01-04
828,Michael Hickman,Female,1978-04-08,2010-02-28,Human Resource,Unknown,33,Hyderabad,Resigned,Contract,116140.0,laurie24@yahoo.com,148-614-8170,2017-01-05
829,Natasha Mata,Male,2001-09-29,2010-05-13,Operations,Finance Analyst,48,Chennai,Terminated,Full-time,89314.33,veronica29@greer.com,216-738-5272,2024-01-04
830,Sarah Miller,Unknown,1982-12-13,2017-01-28,Operations,Sales Executive,35,Remote,Abscond,Unknown,81318.86,stephanie72@hotmail.com,848-321-3379,2017-01-01
831,Michael Guerrero,Male,1971-10-21,1972-03-21,Finance,Unknown,19,Hyderabad,Terminated,Intern,134756.0,Unknown,097-091-8078,1992-01-07
832,John Castro,Unknown,2000-12-06,2014-08-23,Human Resource,Software Engineer,6,Remote,Active,Unknown,89692.56,richardsstephanie@yahoo.com,369-700-7049,
833,John Allen,Female,1973-04-07,1999-08-26,Human Resource,Unknown,31,Chennai,Terminated,Intern,42579.0,Unknown,054-816-9130,2014-01-06
834,Tyrone Rodgers,Male,2001-10-05,2014-04-24,Engineering,Operations Lead,37,Bangalore,Resigned,Full-time,69455.75,klineamanda@hotmail.com,860-495-0258,2014-01-06
835,Mrs. Kendra Thomas,Female,1984-07-09,1987-08-04,Engineering,Operations Lead,17,Hyderabad,Abscond,Intern,69455.75,hspencer@yahoo.com,079-504-6757,2002-01-06
836,Patricia Adams,Unknown,1973-01-11,1992-09-30,Operations,Unknown,15,Remote,Active,Intern,81837.0,scottnunez@pugh.biz,388-811-2467,
837,Robert Cooper,Unknown,1964-11-10,1974-09-13,Operations,Sales Executive,1,Remote,Terminated,Intern,81318.86,owentimothy@gonzalez-garcia.org,352-059-3193,1984-01-16
838,Kristen Ward,Male,1964-12-16,2021-01-16,Sales,Operations Lead,49,Hyderabad,Abscond,Full-time,81690.26,shawngarcia@love.biz,176-662-2212,2023-01-24
839,Kelsey Daugherty,Male,1973-11-17,2016-09-20,Sales,Hr Manager,18,Hyderabad,Abscond,Contract,96422.61,matthewjones@sloan.com,544-636-7119,2024-01-08
840,James Miller,Male,1969-12-10,1992-05-25,Engineering,Software Engineer,25,Chennai,Resigned,Unknown,143471.0,taylorwilcox@sanders.info,606-873-4560,2001-01-18
841,Alexander Moore,Unknown,1973-06-02,1997-05-02,Operations,Software Engineer,19,Bangalore,Active,Full-time,78517.13,freemanjesse@sutton-robertson.biz,245-050-6205,
842,Corey Taylor,Male,1964-05-22,2017-02-01,Engineering,Finance Analyst,29,Chennai,Active,Contract,99062.91,jennabowen@salazar-hunt.com,593-177-9293,
843,Patricia Levy,Unknown,1975-04-02,2002-12-21,Operations,Sales Executive,32,Remote,Active,Contract,81318.86,kellygray@hotmail.com,828-510-6138,
844,Ms. Brenda Hansen,Male,1967-09-19,1999-12-24,Sales,Software Engineer,4,Hyderabad,Terminated,Contract,92911.53,bryan42@hotmail.com,270-628-7874,2021-01-01
845,Brent Christensen,Female,1968-08-30,1987-11-23,Human Resource,Unknown,18,Unknown,Resigned,Unknown,90928.6,samuelmata@yahoo.com,953-519-6114,2006-01-30
846,Charles Martin,Unknown,1974-09-04,2009-04-24,Engineering,Software Engineer,48,Remote,Active,Intern,78335.0,mhall@rivera.info,561-906-4175,
847,Jeffery Dixon,Female,1971-10-24,2000-02-14,Sales,Unknown,49,Unknown,Resigned,Intern,112521.12,Unknown,681-819-6890,2007-01-29
848,Anita Daniel,Male,2001-06-15,2018-11-20,Human Resource,Finance Analyst,5,Hyderabad,Resigned,Contract,93426.0,upeck@gmail.com,177-160-8655,2024-01-31
849,Molly Love,Unknown,1986-02-22,2008-12-23,Sales,Hr Manager,49,Remote,Terminated,Contract,96422.61,palvarado@yahoo.com,000-500-7815,2016-01-16
850,Margaret Sanchez,Male,1985-03-29,1985-10-31,Engineering,Unknown,45,Unknown,Active,Contract,93008.89,samantha51@gmail.com,237-160-2912,
851,Xavier Smith Phd,Male,1973-03-28,2016-04-02,Sales,Hr Manager,11,Remote,Resigned,Unknown,96422.61,jasmine99@yahoo.com,758-036-9557,2023-01-15
852,Kristen Johnson,Unknown,1982-07-22,2020-03-26,Sales,Finance Analyst,17,Remote,Abscond,Full-time,60483.0,thompsonnatalie@miller.net,650-825-7513,2021-01-04
853,Lauren Clark,Female,1993-06-07,2000-09-29,Sales,Operations Lead,34,Chennai,Abscond,Unknown,81690.26,gabrielleross@santos.com,795-697-1885,2010-01-07
854,Wendy Grant,Unknown,1999-04-19,2022-02-13,Engineering,Unknown,34,Chennai,Abscond,Unknown,93008.89,hayers@hotmail.com,750-822-9659,2024-01-01
855,Daniel White,Male,1999-02-21,2014-04-24,Sales,Unknown,21,Remote,Active,Full-time,81905.0,alisonpierce@gmail.com,878-093-8353,
856,Heather Fry,Unknown,1987-05-31,2006-04-05,Finance,Operations Lead,10,Chennai,Abscond,Contract,77818.6,nelsonkayla@jackson.info,119-973-5561,2012-01-13
857,Kevin Sims,Female,1971-11-09,2018-12-13,Engineering,Unknown,38,Chennai,Abscond,Contract,93008.89,kimberlygreen@mitchell.com,631-950-2408,2019-01-24
858,Dave Henderson,Male,1969-05-01,1984-11-22,Human Resource,Hr Manager,23,Unknown,Resigned,Intern,79067.0,travispaul@larson.com,621-327-9333,2010-01-13
859,Brandon Jones,Male,1984-04-22,1998-12-03,Finance,Hr Manager,13,Hyderabad,Abscond,Unknown,134833.0,avilatanya@hotmail.com,599-420-6586,2014-01-26
860,Tyler Bright,Female,1970-09-18,1978-02-18,Engineering,Hr Manager,10,Remote,Resigned,Unknown,79782.4,zacharythompson@simmons.info,173-248-9916,2002-01-17
861,Ronald Chan,Male,1989-10-31,1996-10-30,Human Resource,Hr Manager,50,Bangalore,Resigned,Contract,79067.0,masondarrell@hotmail.com,552-129-5378,2021-01-26
862,Barry Alexander,Female,1981-02-20,1987-11-26,Sales,Unknown,23,Hyderabad,Resigned,Unknown,102662.0,ujackson@yahoo.com,150-018-8756,2017-01-31
863,Ian Carroll,Unknown,1998-01-13,2014-12-08,Engineering,Hr Manager,4,Bangalore,Active,Unknown,65798.0,joshua90@gmail.com,514-349-1183,
864,Lori Carney,Female,1991-02-06,2014-10-11,Human Resource,Finance Analyst,49,Chennai,Active,Contract,79561.0,aliciajohnson@robinson-mitchell.com,776-744-3006,
865,Nicholas Stevens,Male,1964-06-24,1995-03-15,Engineering,Unknown,18,Hyderabad,Abscond,Contract,107057.0,callahanbrett@dillon.com,072-833-3933,2016-01-01
866,Kathleen Oliver,Male,1970-05-02,1992-09-05,Engineering,Operations Lead,28,Chennai,Active,Contract,71233.0,sjackson@jones.net,740-172-5375,
867,Alexander Nguyen,Unknown,2001-01-26,2024-05-26,Engineering,Sales Executive,31,Hyderabad,Abscond,Unknown,117444.0,kmitchell@berry-flowers.com,835-550-4434,2024-01-11
868,John Johnson,Female,1992-03-05,2002-09-11,Finance,Finance Analyst,1,Chennai,Abscond,Intern,81128.9,tonichandler@holmes.com,968-468-6404,2007-01-25
869,Jean Harrison,Unknown,1997-06-30,2018-07-13,Sales,Unknown,38,Bangalore,Resigned,Unknown,67896.0,johnli@gmail.com,543-767-2524,2022-01-11
870,Kristy Thompson,Female,1975-03-13,2006-01-16,Finance,Finance Analyst,19,Remote,Active,Unknown,47814.0,davisstephanie@cervantes-lane.com,891-406-2556,
871,Theresa Salas,Female,1984-01-05,1998-03-29,Engineering,Finance Analyst,7,Unknown,Resigned,Unknown,99062.91,iwood@edwards-jones.com,988-865-3001,2006-01-12
872,Heather Wilson,Male,1986-05-12,2003-11-25,Engineering,Unknown,34,Bangalore,Terminated,Contract,93008.89,courtneygreen@gmail.com,982-732-3757,2014-01-24
873,Steven Kennedy,Male,1966-06-01,2001-09-05,Operations,Finance Analyst,19,Bangalore,Resigned,Intern,89314.33,wellspeggy@ferguson-parker.org,270-018-9987,2008-01-22
874,Alicia Willis,Unknown,1994-06-22,2010-04-27,Engineering,Sales Executive,5,Unknown,Terminated,Intern,86705.0,hbush@hotmail.com,170-539-1859,2012-01-19
875,David Johns,Unknown,1990-04-09,1991-05-21,Engineering,Finance Analyst,23,Hyderabad,Abscond,Intern,99062.91,dana21@murray.com,602-483-0153,2007-01-16
876,Aaron Castro,Male,1967-07-28,1981-04-10,Finance,Software Engineer,11,Remote,Abscond,Contract,88751.0,jodicallahan@hotmail.com,865-988-8072,1994-01-27
877,Wendy Butler,Unknown,1985-09-03,2021-06-30,Human Resource,Unknown,25,Hyderabad,Abscond,Intern,90928.6,uwhite@gmail.com,616-752-4252,2023-01-06
878,Adrian Cook,Male,1997-08-11,2020-12-10,Engineering,Software Engineer,13,Chennai,Abscond,Full-time,97408.24,Unknown,477-218-9572,2022-01-10
879,Brittany Nguyen,Male,1995-08-09,2006-02-21,Engineering,Hr Manager,4,Remote,Resigned,Intern,103733.0,Unknown,295-923-0719,2009-01-13
880,Philip Melton,Female,1988-08-28,1998-12-01,Sales,Hr Manager,14,Unknown,Abscond,Full-time,39317.0,elizabethmiller@nguyen-sandoval.org,255-553-8286,2006-01-13
881,Nathan Benjamin,Male,1994-08-12,2003-02-11,Finance,Finance Analyst,7,Remote,Active,Full-time,44973.0,tmendoza@ortiz-roberson.com,421-239-4930,
882,Jeremy Sandoval,Male,1985-08-08,2011-10-15,Finance,Finance Analyst,25,Hyderabad,Resigned,Unknown,81128.9,simpsonjames@gomez.com,057-489-3860,2019-01-16
883,Eric Conrad,Female,1999-01-02,2013-01-20,Sales,Sales Executive,38,Bangalore,Resigned,Full-time,95811.82,jimmy51@yahoo.com,852-398-1948,2015-01-01
884,Robert Jones,Unknown,1967-07-26,2024-09-08,Finance,Sales Executive,45,Hyderabad,Resigned,Contract,120446.0,chenson@gutierrez.com,490-033-8369,2024-01-12
885,Sean Green,Male,1980-09-24,1990-03-31,Sales,Operations Lead,27,Hyderabad,Abscond,Contract,81690.26,emilylyons@gmail.com,553-194-5182,2002-01-13
886,Lisa Duncan,Male,1964-05-16,1971-01-13,Finance,Sales Executive,19,Hyderabad,Active,Full-time,61048.0,lramsey@gmail.com,340-516-5008,
887,Shawn Wang,Female,1968-09-13,1999-09-20,Operations,Unknown,40,Remote,Abscond,Unknown,80820.75,kristinnorton@alvarez-howard.net,872-465-1498,2023-01-20
888,Amber Caldwell,Female,1982-07-25,2007-10-09,Operations,Finance Analyst,9,Remote,Resigned,Full-time,89314.33,slee@ward-gordon.net,915-715-7153,2020-01-08
889,Kelly Chandler,Unknown,1990-08-27,2011-02-27,Engineering,Sales Executive,19,Hyderabad,Resigned,Full-time,89530.07,jordanmary@gmail.com,801-393-5714,2017-01-23
890,Michael Bowman,Male,1997-02-04,2012-05-09,Sales,Hr Manager,2,Hyderabad,Terminated,Intern,69990.0,thorntonanthony@hotmail.com,038-712-4035,2018-01-28
891,Molly Dunn,Female,2002-01-30,2005-07-26,Engineering,Operations Lead,43,Chennai,Resigned,Contract,69455.75,kfrank@fowler-smith.com,217-395-6142,2012-01-22
892,Greg Soto,Unknown,1993-02-17,2024-05-03,Operations,Unknown,40,Bangalore,Terminated,Full-time,80820.75,douglas34@hotmail.com,248-691-3468,2024-01-24
893,Ronald Harris,Unknown,1965-11-09,1973-03-01,Finance,Finance Analyst,50,Chennai,Active,Full-time,81128.9,ojones@mejia.com,033-010-9873,
894,David Weeks,Female,1973-07-04,1982-04-10,Engineering,Hr Manager,5,Bangalore,Resigned,Unknown,106616.0,dianefox@hotmail.com,084-665-6980,1986-01-12
895,Jonathan Holmes,Female,1973-11-25,2006-01-03,Operations,Finance Analyst,30,Hyderabad,Terminated,Contract,89314.33,christopher70@rangel.com,541-432-5345,2016-01-24
896,Peter Miller,Male,1999-01-29,2024-07-17,Engineering,Unknown,8,Chennai,Active,Intern,148734.0,pattonjeanette@stewart.com,282-838-5635,
897,Douglas Park,Unknown,1997-04-23,2000-12-10,Operations,Operations Lead,49,Remote,Active,Full-time,97067.7,kaylatran@stewart.com,646-530-7280,
898,Donald Mclean,Female,1997-03-27,2006-04-17,Engineering,Operations Lead,6,Hyderabad,Active,Intern,69455.75,andrewstevens@nunez-woods.info,815-971-2244,
899,William Meyer,Male,1965-08-26,1995-04-07,Engineering,Finance Analyst,19,Chennai,Abscond,Contract,149175.0,mchavez@lewis-hill.com,444-930-8589,2000-01-21
900,Katelyn Bartlett,Female,1977-01-12,1988-04-22,Human Resource,Operations Lead,45,Chennai,Resigned,Intern,38542.0,misty23@gmail.com,001-216-6220,2009-01-06
901,Terry Lawrence,Unknown,1987-09-28,2017-08-12,Engineering,Unknown,7,Bangalore,Terminated,Unknown,117625.0,richardsonjonathan@hotmail.com,512-791-5710,2020-01-09
902,Natalie Preston,Male,1977-10-09,2008-03-20,Engineering,Hr Manager,27,Remote,Terminated,Contract,79782.4,shannonsparks@guzman-orozco.com,138-681-9542,2011-01-26
903,Ashley Dominguez,Male,1993-05-26,2023-10-19,Human Resource,Finance Analyst,24,Hyderabad,Resigned,Intern,93426.0,dnorton@gmail.com,045-232-6460,2024-01-08
904,David Hansen,Female,1968-01-11,1973-05-09,Engineering,Hr Manager,43,Bangalore,Abscond,Unknown,79782.4,nicole41@perez.net,916-424-2578,2003-01-08
905,Kathryn Drake Md,Unknown,1988-04-02,2020-05-20,Sales,Operations Lead,8,Bangalore,Abscond,Contract,81690.26,mooredavid@woodard.com,612-597-8399,2023-01-23
906,Kevin Miranda,Female,1975-05-24,2017-07-24,Engineering,Sales Executive,32,Chennai,Active,Contract,126783.0,jessica59@gmail.com,869-572-6387,
907,Sarah Martinez,Male,1974-06-22,2009-09-26,Engineering,Unknown,25,Bangalore,Active,Intern,93008.89,james75@hotmail.com,721-245-9821,
908,James Williams,Female,1997-12-04,2010-05-09,Finance,Operations Lead,18,Remote,Terminated,Unknown,77818.6,cheryl92@rowe-lloyd.com,960-739-9327,2017-01-04
909,Tammie Ford,Female,1983-03-10,1992-01-26,Finance,Operations Lead,2,Bangalore,Resigned,Unknown,77818.6,snydersamuel@salazar-porter.com,037-174-0105,2008-01-29
910,Shannon Sandoval,Female,1999-07-20,2014-11-01,Operations,Finance Analyst,49,Bangalore,Abscond,Contract,89314.33,welchphillip@yahoo.com,297-358-5952,2017-01-12
911,Holly Jackson,Female,2002-07-07,2019-01-31,Sales,Unknown,8,Remote,Resigned,Intern,112521.12,forbesthomas@hotmail.com,254-196-2101,2023-01-29
912,Kelly Wilson,Female,1970-02-16,2018-06-14,Human Resource,Sales Executive,40,Remote,Terminated,Contract,137441.0,Unknown,175-799-2302,2019-01-04
913,Kimberly Miller,Female,1998-04-16,2024-12-29,Sales,Operations Lead,11,Hyderabad,Terminated,Intern,81690.26,robertsjoanna@yahoo.com,427-021-4142,2025-01-01
914,Joel Morales,Unknown,2002-02-07,2023-02-02,Operations,Sales Executive,6,Chennai,Abscond,Intern,81318.86,sheilalee@yahoo.com,176-931-0633,2023-01-12
915,Maria Garcia,Female,1971-12-07,1979-11-27,Sales,Unknown,50,Remote,Active,Full-time,112521.12,peterjackson@gmail.com,697-043-5250,
916,Jessica Wood,Female,1964-12-09,1972-10-07,Operations,Unknown,34,Unknown,Terminated,Contract,134274.0,wsanchez@yahoo.com,883-969-6315,1975-01-26
917,Alexis Tucker,Unknown,1983-12-03,1985-07-19,Sales,Sales Executive,25,Chennai,Terminated,Intern,95811.82,michael85@yahoo.com,060-079-3001,1996-01-01
918,Angela Herrera,Unknown,1983-03-07,1991-10-21,Sales,Hr Manager,41,Remote,Active,Contract,96422.61,justin19@gmail.com,973-562-6867,
919,Clinton Robbins,Male,1977-04-26,1994-10-16,Finance,Unknown,38,Hyderabad,Abscond,Contract,83731.12,andrew40@barnes.net,922-423-8079,2018-01-05
920,Kendra Miller,Male,1964-12-14,2002-04-25,Engineering,Sales Executive,22,Chennai,Abscond,Unknown,98271.0,johnflores@barnes.com,556-763-9432,2016-01-13
921,Danielle Hall,Female,2000-06-02,2018-03-25,Engineering,Operations Lead,18,Unknown,Active,Unknown,69455.75,edwardkrause@yahoo.com,139-801-3741,
922,Cody Fritz,Male,1994-03-21,1995-07-13,Sales,Finance Analyst,20,Bangalore,Abscond,Intern,83894.94,bushmichael@beard.com,181-176-4388,2007-01-23
923,Keith Bell,Unknown,1997-12-25,2022-10-03,Sales,Sales Executive,2,Remote,Active,Intern,95811.82,johnsonmark@martin-lewis.com,716-402-4770,
924,Holly Briggs,Unknown,2001-07-15,2013-09-28,Operations,Operations Lead,31,Hyderabad,Terminated,Unknown,97067.7,Unknown,715-958-9125,2021-01-07
925,James Stanley,Female,1998-04-19,2020-06-17,Human Resource,Hr Manager,10,Hyderabad,Abscond,Full-time,79067.0,prodriguez@gmail.com,939-940-4286,2020-01-26
926,Andrew Davis,Unknown,1991-07-07,2003-01-05,Human Resource,Hr Manager,36,Bangalore,Active,Unknown,79067.0,matthew90@yahoo.com,290-224-8828,
927,Toni Anderson,Female,1983-04-27,1988-08-28,Sales,Hr Manager,14,Unknown,Active,Unknown,100480.0,laurie31@hotmail.com,705-489-2808,
928,Mrs. Belinda Shepherd,Male,2001-09-18,2004-07-07,Sales,Operations Lead,1,Remote,Resigned,Full-time,81690.26,hbentley@gmail.com,052-692-1592,2014-01-19
929,Jasmine Johnson,Male,1990-07-25,1990-08-22,Sales,Hr Manager,38,Remote,Active,Contract,57504.0,ireynolds@chung.com,730-856-0574,
930,Amanda Wood,Male,1968-11-23,2003-04-27,Engineering,Finance Analyst,10,Remote,Terminated,Full-time,99062.91,danthony@hotmail.com,452-862-4766,2013-01-07
931,Eric Gilmore,Female,1999-01-26,2014-05-02,Sales,Software Engineer,32,Bangalore,Resigned,Intern,92911.53,angelawhite@compton.com,428-537-6284,2023-01-09
932,Aaron Peters,Unknown,1968-04-29,2011-02-27,Engineering,Sales Executive,48,Hyderabad,Abscond,Unknown,89530.07,thomascourtney@hotmail.com,860-583-3943,2018-01-30
933,Latasha Hill,Female,1984-01-09,2006-02-04,Engineering,Operations Lead,13,Hyderabad,Resigned,Unknown,69455.75,derrickcunningham@hotmail.com,779-658-6555,2021-01-24
934,Elijah Miller,Unknown,1977-04-12,1991-07-28,Operations,Hr Manager,26,Remote,Abscond,Contract,74216.0,christy93@jones.com,783-685-3303,2013-01-02
935,Peggy Bridges,Female,1980-02-16,2010-12-24,Engineering,Finance Analyst,47,Hyderabad,Active,Intern,99062.91,ryankaren@davis.info,404-177-8468,
936,Phyllis Hudson,Unknown,1976-05-11,2020-12-28,Finance,Finance Analyst,17,Bangalore,Resigned,Intern,81128.9,johnsondavid@hotmail.com,517-332-6898,2021-01-15
937,Brianna Brown,Male,2002-02-06,2020-05-04,Human Resource,Software Engineer,29,Hyderabad,Abscond,Full-time,89692.56,josecantrell@gmail.com,782-011-4765,2020-01-03
938,Scott Ramirez,Female,1965-06-15,1982-03-23,Finance,Hr Manager,47,Chennai,Active,Intern,41022.0,brianna07@jones.com,054-491-5877,
939,Stephen Smith,Female,1966-10-31,2016-07-18,Engineering,Sales Executive,17,Bangalore,Resigned,Intern,89530.07,marissaperez@anderson-love.com,346-447-7609,2024-01-26
940,Richard Small,Female,1970-06-17,1974-03-15,Human Resource,Operations Lead,35,Hyderabad,Active,Intern,119375.0,Unknown,884-549-8995,
941,John Smith,Male,1975-12-15,2001-11-09,Engineering,Operations Lead,36,Remote,Terminated,Contract,69455.75,jonathan06@cooper.com,230-452-6792,2010-01-15
942,Charles Green,Female,1983-05-18,1990-07-16,Human Resource,Finance Analyst,25,Chennai,Abscond,Intern,99214.0,fkrueger@hotmail.com,419-020-8372,1994-01-30
943,Jonathan Ellis,Male,1979-10-13,2001-09-05,Operations,Finance Analyst,49,Bangalore,Terminated,Contract,89314.33,robertcowan@vazquez.com,915-485-1005,2002-01-01
944,Mary Jimenez,Male,1970-05-30,2006-08-20,Engineering,Finance Analyst,5,Unknown,Abscond,Full-time,99062.91,martha07@yahoo.com,423-697-4511,2009-01-06
945,Matthew Thompson,Unknown,1976-07-09,2023-07-15,Engineering,Unknown,24,Unknown,Active,Full-time,93008.89,larry72@hoffman-carter.com,569-110-4592,
946,Justin Barrett,Male,1983-04-01,2022-09-02,Sales,Hr Manager,36,Bangalore,Resigned,Intern,125982.0,zevans@allen-shaw.info,249-830-0491,2023-01-19
947,Danielle Pierce,Unknown,1986-12-05,2011-05-18,Operations,Operations Lead,41,Hyderabad,Resigned,Full-time,97067.7,gomezjessica@wu.biz,796-120-7222,2017-01-26
948,Jackson Smith,Female,1974-01-18,1979-01-29,Human Resource,Operations Lead,6,Unknown,Abscond,Intern,92432.0,randalldaniel@gmail.com,154-324-7804,2005-01-01
949,Kathryn Smith,Unknown,2001-04-30,2005-02-10,Sales,Operations Lead,24,Unknown,Resigned,Unknown,115272.0,danielpierce@hotmail.com,581-097-7939,2012-01-01
950,Linda Baxter,Male,1973-11-09,1998-03-25,Engineering,Operations Lead,39,Bangalore,Resigned,Intern,81692.0,villegasrita@ortega-thompson.com,879-565-0587,2004-01-28
951,Alicia Padilla,Female,1983-11-24,1992-07-10,Operations,Operations Lead,19,Hyderabad,Resigned,Contract,40098.0,smithdarrell@gmail.com,948-850-1724,2007-01-16
952,Paul Gonzalez Md,Male,1965-02-26,2002-07-17,Human Resource,Hr Manager,44,Unknown,Active,Full-time,79067.0,josephchaney@miller.info,165-122-0469,
953,Ms. Michelle Hull,Female,1966-09-22,2024-09-01,Engineering,Sales Executive,22,Bangalore,Active,Full-time,105161.0,gardnerapril@reed.com,388-485-5946,
954,Christopher Prince,Male,1989-02-15,2005-04-13,Operations,Sales Executive,36,Remote,Terminated,Full-time,81318.86,rmoore@daugherty.info,424-421-3589,2014-01-08
955,Alisha Fleming,Male,1998-06-09,2022-11-22,Engineering,Sales Executive,4,Remote,Abscond,Contract,89530.07,cherylphillips@gmail.com,373-275-6441,2024-01-09
956,Kimberly Franklin,Unknown,1983-03-02,1986-08-30,Engineering,Software Engineer,27,Bangalore,Terminated,Contract,97408.24,brent15@taylor-powell.com,591-878-1836,1994-01-06
957,Jessica Johnson,Female,1987-10-22,2007-10-01,Finance,Unknown,13,Hyderabad,Terminated,Full-time,83731.12,ppatterson@gmail.com,915-150-8404,2013-01-02
958,Alexandria Valentine,Male,2001-03-24,2021-05-16,Sales,Operations Lead,5,Chennai,Abscond,Unknown,81690.26,mbullock@lloyd.com,425-851-0246,2024-01-13
959,Mackenzie Hall,Male,2000-05-28,2016-09-20,Sales,Software Engineer,4,Bangalore,Abscond,Unknown,92911.53,qcraig@jones.com,739-019-6501,2022-01-28
960,Robert Farley,Unknown,1983-01-14,1989-12-11,Sales,Software Engineer,10,Chennai,Terminated,Full-time,118448.0,gcannon@hotmail.com,246-528-6838,2018-01-24
961,Crystal Morris,Unknown,1967-08-23,1976-03-27,Finance,Unknown,6,Remote,Terminated,Intern,83731.12,morganbrandon@yahoo.com,446-326-7528,1993-01-14
962,Leslie Daniel,Female,1986-09-23,2018-09-16,Human Resource,Sales Executive,16,Hyderabad,Active,Contract,39620.0,dhunt@miller.com,231-552-2705,
963,Dana Baker,Female,2001-10-03,2022-01-06,Engineering,Sales Executive,32,Remote,Abscond,Full-time,89530.07,awilliams@gmail.com,229-622-1431,2024-01-25
964,Jordan Morris,Male,1980-12-31,1985-12-18,Sales,Unknown,8,Hyderabad,Terminated,Intern,112521.12,willie40@hotmail.com,781-020-5072,1986-01-14
965,James Dennis,Unknown,1975-09-10,1984-02-08,Operations,Software Engineer,12,Hyderabad,Terminated,Full-time,54763.0,galvaneduardo@gmail.com,586-040-4944,2004-01-18
966,William Garcia,Unknown,1999-03-02,2007-02-14,Human Resource,Operations Lead,22,Hyderabad,Abscond,Unknown,92432.0,samantha62@gmail.com,966-503-9978,2018-01-07
967,Nicole Davidson Dds,Unknown,1996-09-07,1999-07-02,Human Resource,Finance Analyst,36,Chennai,Active,Contract,93426.0,wellsroberto@yahoo.com,022-233-2383,
968,Rachel Fletcher,Female,1972-06-05,2017-12-07,Operations,Hr Manager,16,Remote,Terminated,Unknown,75959.29,daniellekidd@johnson.com,952-035-7009,2018-01-09
969,Suzanne Lynn,Female,1986-10-25,2015-05-07,Sales,Finance Analyst,9,Unknown,Abscond,Intern,109779.0,paul20@walker.com,033-265-1312,2017-01-23
970,George Harris,Unknown,1992-06-01,2015-12-05,Human Resource,Unknown,30,Chennai,Terminated,Intern,90928.6,jacobriley@yahoo.com,232-778-8406,2017-01-12
971,Jose Mckinney,Female,1990-11-08,2006-05-18,Sales,Hr Manager,9,Remote,Active,Intern,96422.61,tsimmons@grimes.com,389-863-3846,
972,Tina Alexander,Unknown,1967-08-07,1983-12-24,Sales,Operations Lead,42,Unknown,Resigned,Full-time,41192.0,Unknown,903-016-7028,2000-01-04
973,Katherine Peterson,Unknown,1966-05-10,1980-06-13,Finance,Unknown,4,Remote,Resigned,Contract,34929.0,mollyhill@yahoo.com,930-156-2443,1983-01-27
974,Alejandro Simmons,Male,1993-09-03,2017-07-03,Sales,Unknown,15,Hyderabad,Active,Full-time,112521.12,eric91@stephenson.com,427-848-5207,
